,State,County,Base Estimate,2020,2021,2022
2418, South Dakota,Roberts,10271,10250,10178.0,10163.0
2419, South Dakota,Sanborn,2330,2325,2383.0,2415.0
2420, South Dakota,Spink,6362,6347,6273.0,6235.0
2421, South Dakota,Stanley,2980,2969,3017.0,2999.0
2422, South Dakota,Sully,1448,1452,1471.0,1471.0
2423, South Dakota,Todd,9319,9317,9292.0,9220.0
2424, South Dakota,Tripp,5621,5603,5566.0,5565.0
2425, South Dakota,Turner,8662,8672,8682.0,8856.0
2426, South Dakota,Union,16813,16853,16868.0,17063.0
2427, South Dakota,Walworth,5310,5286,5246.0,5265.0
2428, South Dakota,Yankton,23311,23282,23334.0,23373.0
2429, South Dakota,Ziebach,2413,2392,2400.0,2395.0
2430, Tennessee,Anderson,77136,77302,77567.0,78913.0
2431, Tennessee,Bedford,50239,50381,51157.0,51950.0
2432, Tennessee,Benton,15863,15850,15839.0,16002.0
2433, Tennessee,Bledsoe,14916,14954,14844.0,14798.0
2434, Tennessee,Blount,135283,135649,137649.0,139958.0
2435, Tennessee,Bradley,108620,108820,109769.0,110616.0
2436, Tennessee,Campbell,39277,39301,39409.0,39584.0
2437, Tennessee,Cannon,14512,14568,14535.0,14788.0
2438, Tennessee,Carroll,28434,28421,28287.0,28458.0
2439, Tennessee,Carter,56349,56362,56060.0,56410.0
2440, Tennessee,Cheatham,41065,41128,41547.0,41830.0
2441, Tennessee,Chester,17348,17377,17479.0,17609.0
2442, Tennessee,Claiborne,32038,32066,32146.0,32431.0
2443, Tennessee,Clay,7580,7588,7572.0,7620.0
2444, Tennessee,Cocke,35998,36039,36370.0,36879.0
2445, Tennessee,Coffee,57882,58134,58933.0,59728.0
2446, Tennessee,Crockett,13909,13903,13993.0,13888.0
2447, Tennessee,Cumberland,61152,61377,62431.0,63522.0
2448, Tennessee,Davidson,715875,716058,703372.0,708144.0
2449, Tennessee,Decatur,11442,11437,11413.0,11564.0
2450, Tennessee,DeKalb,20078,20187,20478.0,21003.0
2451, Tennessee,Dickson,54314,54442,55174.0,55761.0
2452, Tennessee,Dyer,36803,36709,36586.0,36410.0
2453, Tennessee,Fayette,42002,42151,42899.0,43630.0
2454, Tennessee,Fentress,18489,18533,18837.0,19332.0
2455, Tennessee,Franklin,42769,42839,43247.0,43942.0
2456, Tennessee,Gibson,50409,50436,50537.0,50837.0
2457, Tennessee,Giles,30344,30340,30403.0,30554.0
2458, Tennessee,Grainger,23527,23563,23833.0,24277.0
2459, Tennessee,Greene,70152,70333,70603.0,71405.0
2460, Tennessee,Grundy,13525,13539,13586.0,13783.0
2461, Tennessee,Hamblen,64500,64537,64390.0,65168.0
2462, Tennessee,Hamilton,366215,367242,369027.0,374682.0
2463, Tennessee,Hancock,6659,6625,6777.0,6845.0
2464, Tennessee,Hardeman,25460,25432,25276.0,25529.0
2465, Tennessee,Hardin,26829,26805,26878.0,27077.0
2466, Tennessee,Hawkins,56718,56710,57257.0,58043.0
2467, Tennessee,Haywood,17862,17824,17715.0,17550.0
2468, Tennessee,Henderson,27841,27827,27916.0,27929.0
2469, Tennessee,Henry,32197,32144,32250.0,32379.0
2470, Tennessee,Hickman,24909,24969,25085.0,25455.0
2471, Tennessee,Houston,8281,8303,8282.0,8219.0
2472, Tennessee,Humphreys,18992,19001,19200.0,19106.0
2473, Tennessee,Jackson,11619,11634,11777.0,11989.0
2474, Tennessee,Jefferson,54679,54908,55562.0,56727.0
2475, Tennessee,Johnson,17950,17990,18056.0,18086.0
2476, Tennessee,Knox,478981,480500,486812.0,494574.0
2477, Tennessee,Lake,7004,6988,6597.0,6507.0
2478, Tennessee,Lauderdale,25139,25120,24922.0,24793.0
2479, Tennessee,Lawrence,44163,44182,44729.0,45415.0
2480, Tennessee,Lewis,12581,12602,12854.0,12957.0
2481, Tennessee,Lincoln,35326,35335,35451.0,36004.0
2482, Tennessee,Loudon,54887,55127,56672.0,58181.0
2483, Tennessee,McMinn,53275,53344,53907.0,54719.0
2484, Tennessee,McNairy,25859,25858,25854.0,25988.0
2485, Tennessee,Macon,25215,25263,25682.0,26229.0
2486, Tennessee,Madison,98843,98833,98585.0,99245.0
2487, Tennessee,Marion,28835,28865,28927.0,29094.0
2488, Tennessee,Marshall,34320,34466,35032.0,35878.0
2489, Tennessee,Maury,100975,101824,105003.0,108159.0
2490, Tennessee,Meigs,12755,12807,13029.0,13272.0
2491, Tennessee,Monroe,46249,46395,46668.0,47740.0
2492, Tennessee,Montgomery,219994,221265,227841.0,235201.0
2493, Tennessee,Moore,6469,6471,6652.0,6742.0
2494, Tennessee,Morgan,21027,21038,21101.0,21224.0
2495, Tennessee,Obion,30788,30767,30498.0,30394.0
2496, Tennessee,Overton,22514,22592,22856.0,23044.0
2497, Tennessee,Perry,8381,8379,8473.0,8685.0
2498, Tennessee,Pickett,5006,5002,5082.0,5107.0
2499, Tennessee,Polk,17547,17568,17784.0,17863.0
2500, Tennessee,Putnam,79844,80052,81255.0,82382.0
2501, Tennessee,Rhea,32870,32934,33205.0,33730.0
2502, Tennessee,Roane,53393,53510,54056.0,55082.0
2503, Tennessee,Robertson,72803,72945,74088.0,75470.0
2504, Tennessee,Rutherford,341481,343266,351202.0,360619.0
2505, Tennessee,Scott,21852,21878,21895.0,22035.0
2506, Tennessee,Sequatchie,15829,15850,16445.0,16909.0
2507, Tennessee,Sevier,98391,98562,99435.0,98789.0
2508, Tennessee,Shelby,929722,929388,923352.0,916371.0
2509, Tennessee,Smith,19914,19970,20181.0,20489.0
2510, Tennessee,Stewart,13662,13711,13830.0,14035.0
2511, Tennessee,Sullivan,158161,158237,159167.0,160820.0
2512, Tennessee,Sumner,196281,197396,200582.0,203858.0
2513, Tennessee,Tipton,60979,61041,61049.0,61656.0
2514, Tennessee,Trousdale,11610,11638,11619.0,12111.0
2515, Tennessee,Unicoi,17924,17883,17667.0,17674.0
2516, Tennessee,Union,19802,19841,19996.0,20452.0
2517, Tennessee,Van,6168,6174,6277.0,6429.0
2518, Tennessee,Warren,40951,41054,41529.0,42026.0
2519, Tennessee,Washington,133005,133213,133525.0,136172.0
2520, Tennessee,Wayne,16232,16222,16336.0,16308.0
2521, Tennessee,Weakley,32902,32899,32870.0,33063.0
2522, Tennessee,White,27356,27443,27557.0,28064.0
2523, Tennessee,Williamson,247733,249538,256209.0,260815.0
2524, Tennessee,Wilson,147747,148645,152010.0,158555.0
2525, Texas,Anderson,57922,57926,58233.0,58064.0
2526, Texas,Andrews,18614,18617,18411.0,18334.0
2527, Texas,Angelina,86394,86376,86654.0,87101.0
2528, Texas,Aransas,23831,23932,24519.0,24944.0
2529, Texas,Archer,8554,8554,8684.0,8835.0
2530, Texas,Armstrong,1846,1849,1838.0,1850.0
2531, Texas,Atascosa,48985,49134,49886.0,50864.0
2532, Texas,Austin,30168,30131,30421.0,31097.0
2533, Texas,Bailey,6904,6868,6803.0,6779.0
2534, Texas,Bandera,20843,20992,21551.0,22115.0
2535, Texas,Bastrop,97218,98046,102166.0,106188.0
2536, Texas,Baylor,3465,3461,3456.0,3466.0
2537, Texas,Bee,31061,31049,30828.0,30394.0
2538, Texas,Bell,370644,372229,380241.0,388386.0
2539, Texas,Bexar,2009322,2015369,2030895.0,2059530.0
2540, Texas,Blanco,11376,11450,11890.0,12418.0
2541, Texas,Borden,628,641,621.0,585.0
2542, Texas,Bosque,18226,18245,18495.0,18697.0
2543, Texas,Bowie,92903,92924,92291.0,92035.0
2544, Texas,Brazoria,372040,373481,378858.0,388181.0
2545, Texas,Brazos,233848,234486,237583.0,242014.0
2546, Texas,Brewster,9545,9553,9459.0,9343.0
2547, Texas,Briscoe,1434,1419,1400.0,1431.0
2548, Texas,Brooks,7086,7057,6994.0,6906.0
2549, Texas,Brown,38101,38048,38142.0,38373.0
2550, Texas,Burleson,17642,17680,18110.0,18657.0
2551, Texas,Burnet,49123,49473,51080.0,52502.0
2552, Texas,Caldwell,45887,45949,46904.0,47848.0
2553, Texas,Calhoun,20105,20063,19798.0,19706.0
2554, Texas,Callahan,13703,13744,14078.0,14210.0
2555, Texas,Cameron,421012,421445,423124.0,425208.0
2556, Texas,Camp,12465,12427,12594.0,12716.0
2557, Texas,Carson,5799,5791,5708.0,5784.0
2558, Texas,Cass,28445,28436,28557.0,28539.0
2559, Texas,Castro,7376,7336,7362.0,7298.0
2560, Texas,Chambers,46571,47025,48721.0,51288.0
2561, Texas,Cherokee,50411,50488,51163.0,51645.0
2562, Texas,Childress,6666,6662,6781.0,6809.0
2563, Texas,Clay,10213,10250,10315.0,10486.0
2564, Texas,Cochran,2543,2557,2491.0,2526.0
2565, Texas,Coke,3280,3295,3313.0,3333.0
2566, Texas,Coleman,7686,7686,7736.0,7850.0
2567, Texas,Collin,1066465,1075654,1114450.0,1158696.0
2568, Texas,Collingsworth,2648,2638,2603.0,2568.0
2569, Texas,Colorado,20555,20558,20592.0,20754.0
2570, Texas,Comal,161482,163640,174891.0,184642.0
2571, Texas,Comanche,13590,13628,13804.0,13878.0
2572, Texas,Concho,3303,3303,3336.0,3340.0
2573, Texas,Cooke,41671,41744,42408.0,43050.0
2574, Texas,Coryell,83091,83146,84406.0,85057.0
2575, Texas,Cottle,1380,1364,1357.0,1307.0
2576, Texas,Crane,4676,4673,4639.0,4546.0
2577, Texas,Crockett,3097,3094,3015.0,2943.0
2578, Texas,Crosby,5125,5093,5085.0,4998.0
2579, Texas,Culberson,2188,2185,2182.0,2155.0
2580, Texas,Dallam,7121,7126,7188.0,7241.0
2581, Texas,Dallas,2611491,2609966,2587954.0,2600840.0
2582, Texas,Dawson,12457,12473,12412.0,12130.0
2583, Texas,Deaf,18585,18526,18345.0,18377.0
2584, Texas,Delta,5225,5222,5337.0,5406.0
2585, Texas,Denton,906405,914324,943857.0,977281.0
2586, Texas,DeWitt,19822,19835,19949.0,19772.0
2587, Texas,Dickens,1769,1758,1734.0,1726.0
2588, Texas,Dimmit,8611,8577,8479.0,8387.0
2589, Texas,Donley,3261,3279,3364.0,3339.0
2590, Texas,Duval,9827,9807,10003.0,9888.0
2591, Texas,Eastland,17733,17775,17834.0,17944.0
2592, Texas,Ector,165171,165485,160764.0,160869.0
2593, Texas,Edwards,1427,1424,1431.0,1422.0
2594, Texas,Ellis,192441,194295,203107.0,212182.0
2595, Texas,El,865655,866547,868086.0,868763.0
2596, Texas,Erath,42545,42716,43389.0,43895.0
2597, Texas,Falls,16963,16954,17099.0,17049.0
2598, Texas,Fannin,35661,35798,36716.0,37125.0
2599, Texas,Fayette,24436,24471,24669.0,24913.0
2600, Texas,Fisher,3671,3676,3678.0,3622.0
2601, Texas,Floyd,5397,5368,5299.0,5235.0
2602, Texas,Foard,1092,1085,1052.0,1057.0
2603, Texas,Fort,822779,829036,860124.0,889146.0
2604, Texas,Franklin,10357,10371,10472.0,10618.0
2605, Texas,Freestone,19445,19445,19784.0,19950.0
2606, Texas,Frio,18392,18409,17548.0,17815.0
2607, Texas,Gaines,21599,21699,21881.0,22181.0
2608, Texas,Galveston,350673,351559,355309.0,357117.0
2609, Texas,Garza,5816,5817,6269.0,6262.0
2610, Texas,Gillespie,26722,26742,27282.0,27477.0
2611, Texas,Glasscock,1115,1117,1142.0,1164.0
2612, Texas,Goliad,7018,7021,7146.0,7131.0
2613, Texas,Gonzales,19657,19679,19655.0,19832.0
2614, Texas,Gray,21229,21198,21085.0,21015.0
2615, Texas,Grayson,135552,136100,139561.0,143131.0
2616, Texas,Gregg,124234,124241,124052.0,125443.0
2617, Texas,Grimes,29292,29430,30106.0,30754.0
2618, Texas,Guadalupe,172709,173686,177254.0,182760.0
2619, Texas,Hale,32526,32465,32234.0,31827.0
2620, Texas,Hall,2817,2797,2845.0,2810.0
2621, Texas,Hamilton,8221,8247,8238.0,8298.0
2622, Texas,Hansford,5281,5260,5138.0,5151.0
2623, Texas,Hardeman,3549,3559,3544.0,3516.0
2624, Texas,Hardin,56234,56344,57044.0,57811.0
2625, Texas,Harris,4731129,4734505,4735287.0,4780913.0
2626, Texas,Harrison,68834,68798,69454.0,69955.0
2627, Texas,Hartley,5376,5349,5389.0,5208.0
2628, Texas,Haskell,5412,5432,5392.0,5403.0
2629, Texas,Hays,241066,243967,256065.0,269225.0
2630, Texas,Hemphill,3383,3363,3315.0,3217.0
2631, Texas,Henderson,82145,82394,83590.0,84511.0
2632, Texas,Hidalgo,870796,872806,880633.0,888367.0
2633, Texas,Hill,35869,35962,36430.0,37329.0
2634, Texas,Hockley,21543,21503,21256.0,21161.0
2635, Texas,Hood,61597,62054,64263.0,66373.0
2636, Texas,Hopkins,36792,36824,37237.0,37804.0
2637, Texas,Houston,22067,22055,21958.0,21950.0
2638, Texas,Howard,34864,34812,34336.0,33672.0
2639, Texas,Hudspeth,3206,3203,3289.0,3432.0
2640, Texas,Hunt,99957,100257,103458.0,108282.0
2641, Texas,Hutchinson,20614,20568,20411.0,20215.0
2642, Texas,Irion,1513,1511,1531.0,1530.0
2643, Texas,Jack,8474,8486,8718.0,8922.0
2644, Texas,Jackson,14987,14992,15097.0,15142.0
2645, Texas,Jasper,32983,32921,32570.0,32484.0
2646, Texas,Jeff,2000,1986,1959.0,1903.0
2647, Texas,Jefferson,256526,256118,253531.0,250830.0
2648, Texas,Jim,4835,4846,4797.0,4763.0
2649, Texas,Jim,38893,38877,38923.0,38826.0
2650, Texas,Johnson,179999,180945,187442.0,195506.0
2651, Texas,Jones,19653,19678,19809.0,19935.0
2652, Texas,Karnes,14707,14763,14714.0,14836.0
2653, Texas,Kaufman,145303,147126,158216.0,172366.0
2654, Texas,Kendall,44281,44547,46851.0,48973.0
2655, Texas,Kenedy,352,351,342.0,358.0
2656, Texas,Kent,753,761,746.0,740.0
2657, Texas,Kerr,52594,52691,53136.0,53741.0
2658, Texas,Kimble,4280,4291,4350.0,4422.0
2659, Texas,King,262,266,256.0,233.0
2660, Texas,Kinney,3131,3124,3117.0,3128.0
2661, Texas,Kleberg,31038,30977,30642.0,30362.0
2662, Texas,Knox,3353,3346,3307.0,3273.0
2663, Texas,Lamar,50082,50126,50305.0,50484.0
2664, Texas,Lamb,13043,13005,12886.0,12724.0
2665, Texas,Lampasas,21632,21707,22213.0,22785.0
2666, Texas,La,6667,6664,6716.0,6604.0
2667, Texas,Lavaca,20337,20348,20490.0,20589.0
2668, Texas,Lee,17480,17502,17671.0,17954.0
2669, Texas,Leon,15717,15731,15985.0,16209.0
2670, Texas,Liberty,91632,92465,97382.0,101992.0
2671, Texas,Limestone,22147,22139,22125.0,22253.0
2672, Texas,Lipscomb,3058,3036,2907.0,2854.0
2673, Texas,Live,11333,11349,11383.0,11428.0
2674, Texas,Llano,21243,21285,22013.0,22540.0
2675, Texas,Loving,63,65,57.0,51.0
2676, Texas,Lubbock,310642,311564,314597.0,317561.0
2677, Texas,Lynn,5595,5610,5652.0,5724.0
2678, Texas,McCulloch,7634,7591,7532.0,7497.0
2679, Texas,McLennan,260582,261177,263714.0,266836.0
2680, Texas,McMullen,600,598,597.0,576.0
2681, Texas,Madison,13463,13464,13498.0,13661.0
2682, Texas,Marion,9728,9751,9618.0,9560.0
2683, Texas,Martin,5239,5252,5208.0,5217.0
2684, Texas,Mason,3951,3968,3929.0,3982.0
2685, Texas,Matagorda,36249,36280,36366.0,36125.0
2686, Texas,Maverick,57885,57873,57841.0,57843.0
2687, Texas,Medina,50739,50939,52322.0,53723.0
2688, Texas,Menard,1964,1961,1964.0,1968.0
2689, Texas,Midland,169984,170348,168206.0,171999.0
2690, Texas,Milam,24750,24775,25189.0,25628.0
2691, Texas,Mills,4454,4447,4497.0,4500.0
2692, Texas,Mitchell,8991,9014,9050.0,8943.0
2693, Texas,Montague,19965,19994,20430.0,21063.0
2694, Texas,Montgomery,620451,625243,650261.0,678490.0
2695, Texas,Moore,21362,21264,21122.0,20996.0
2696, Texas,Morris,11971,11972,12009.0,12083.0
2697, Texas,Motley,1063,1063,1065.0,1032.0
2698, Texas,Nacogdoches,64651,64619,64699.0,64862.0
2699, Texas,Navarro,52623,52828,53616.0,54636.0
2700, Texas,Newton,12216,12157,12202.0,12052.0
2701, Texas,Nolan,14736,14723,14600.0,14473.0
2702, Texas,Nueces,353170,353376,353230.0,351674.0
2703, Texas,Ochiltree,10015,9954,9763.0,9606.0
2704, Texas,Oldham,1759,1764,1730.0,1752.0
2705, Texas,Orange,84806,84747,84641.0,84934.0
2706, Texas,Palo,28408,28445,28676.0,29239.0
2707, Texas,Panola,22492,22492,22538.0,22677.0
2708, Texas,Parker,148228,149547,156966.0,165834.0
2709, Texas,Parmer,9871,9854,9779.0,9620.0
2710, Texas,Pecos,15197,15185,15126.0,14735.0
2711, Texas,Polk,50119,50494,51816.0,53255.0
2712, Texas,Potter,118527,118272,116538.0,115645.0
2713, Texas,Presidio,6134,6109,6115.0,5939.0
2714, Texas,Rains,12154,12178,12449.0,12823.0
2715, Texas,Randall,140761,141342,144039.0,146140.0
2716, Texas,Reagan,3383,3378,3228.0,3135.0
2717, Texas,Real,2751,2743,2806.0,2840.0
2718, Texas,Red,11588,11560,11547.0,11542.0
2719, Texas,Reeves,14741,14763,13002.0,12905.0
2720, Texas,Refugio,6739,6742,6700.0,6632.0
2721, Texas,Roberts,828,822,798.0,803.0
2722, Texas,Robertson,16759,16771,16948.0,17153.0
2723, Texas,Rockwall,107832,109136,116549.0,123208.0
2724, Texas,Runnels,9899,9919,9886.0,9859.0
2725, Texas,Rusk,52223,52257,53071.0,53333.0
2726, Texas,Sabine,9892,9888,9989.0,10048.0
2727, Texas,San,7921,7923,7900.0,7857.0
2728, Texas,San,27399,27531,27829.0,28348.0
2729, Texas,San,68754,68838,69701.0,69954.0
2730, Texas,San,5720,5722,5824.0,5824.0
2731, Texas,Schleicher,2454,2445,2443.0,2357.0
2732, Texas,Scurry,16929,16937,16830.0,16686.0
2733, Texas,Shackelford,3102,3105,3177.0,3186.0
2734, Texas,Shelby,24022,23927,23962.0,24008.0
2735, Texas,Sherman,2780,2787,2791.0,2799.0
2736, Texas,Smith,233484,234195,237114.0,241922.0
2737, Texas,Somervell,9204,9204,9472.0,9757.0
2738, Texas,Starr,65918,65861,65972.0,65728.0
2739, Texas,Stephens,9104,9098,9434.0,9390.0
2740, Texas,Sterling,1369,1381,1382.0,1417.0
2741, Texas,Stonewall,1246,1245,1208.0,1182.0
2742, Texas,Sutton,3372,3355,3284.0,3217.0
2743, Texas,Swisher,6971,6946,6996.0,6881.0
2744, Texas,Tarrant,2110608,2115682,2129402.0,2154595.0
2745, Texas,Taylor,143205,143444,143942.0,145163.0
2746, Texas,Terrell,760,750,720.0,693.0
2747, Texas,Terry,11832,11794,11721.0,11567.0
2748, Texas,Throckmorton,1442,1453,1508.0,1550.0
2749, Texas,Titus,31245,31292,31266.0,31208.0
2750, Texas,Tom,120007,120194,119250.0,118892.0
2751, Texas,Travis,1290209,1296515,1308544.0,1326436.0
2752, Texas,Trinity,13600,13632,13809.0,13996.0
2753, Texas,Tyler,19799,19811,19892.0,20030.0
2754, Texas,Upshur,40890,41038,41811.0,42488.0
2755, Texas,Upton,3308,3301,3241.0,3152.0
2756, Texas,Uvalde,24564,24559,24810.0,24940.0
2757, Texas,Val,47584,47605,47589.0,47606.0
2758, Texas,Van,59540,59749,61200.0,62859.0
2759, Texas,Victoria,91320,91303,90897.0,91065.0
2760, Texas,Walker,76402,76544,78322.0,78870.0
2761, Texas,Waller,56763,57304,59474.0,61894.0
2762, Texas,Ward,11648,11680,11111.0,10964.0
2763, Texas,Washington,35804,35805,35898.0,36159.0
2764, Texas,Webb,267110,267345,267633.0,267780.0
2765, Texas,Wharton,41574,41564,41697.0,41824.0
2766, Texas,Wheeler,4987,4976,4905.0,4807.0
2767, Texas,Wichita,129355,129617,130006.0,129978.0
2768, Texas,Wilbarger,12891,12844,12688.0,12491.0
2769, Texas,Willacy,20163,20150,20290.0,20143.0
2770, Texas,Williamson,609010,615517,644451.0,671418.0
2771, Texas,Wilson,49757,50051,51281.0,52735.0
2772, Texas,Winkler,7791,7750,7373.0,7306.0
2773, Texas,Wise,68632,68943,71888.0,74895.0
2774, Texas,Wood,44855,45041,46031.0,46857.0
2775, Texas,Yoakum,7695,7675,7559.0,7451.0
2776, Texas,Young,17867,17847,17911.0,17962.0
2777, Texas,Zapata,13888,13874,13893.0,13849.0
2778, Texas,Zavala,9670,9662,9487.0,9377.0
2779, Utah,Beaver,7074,7087,7203.0,7327.0
2780, Utah,Box,57669,57946,59693.0,61498.0
2781, Utah,Cache,133159,133624,137429.0,140173.0
2782, Utah,Carbon,20418,20488,20361.0,20571.0
2783, Utah,Daggett,936,952,977.0,1014.0
2784, Utah,Davis,362689,363745,367446.0,369948.0
2785, Utah,Duchesne,19603,19617,19806.0,20161.0
2786, Utah,Emery,9822,9842,9963.0,10099.0
2787, Utah,Garfield,5092,5107,5149.0,5281.0
2788, Utah,Grand,9669,9677,9665.0,9769.0
2789, Utah,Iron,57285,57708,60522.0,62429.0
2790, Utah,Juab,11778,11818,12192.0,12567.0
2791, Utah,Kane,7663,7688,7999.0,8227.0
2792, Utah,Millard,12977,13049,13175.0,13330.0
2793, Utah,Morgan,12294,12381,12667.0,12832.0
2794, Utah,Piute,1437,1433,1482.0,1487.0
2795, Utah,Rich,2510,2500,2581.0,2628.0
2796, Utah,Salt,1185236,1186921,1186440.0,1186257.0
2797, Utah,San,14510,14517,14476.0,14359.0
2798, Utah,Sanpete,28435,28521,29138.0,29724.0
2799, Utah,Sevier,21517,21561,21918.0,22069.0
2800, Utah,Summit,42364,42482,43168.0,43036.0
2801, Utah,Tooele,72697,73338,76734.0,79934.0
2802, Utah,Uintah,35613,35671,36232.0,37141.0
2803, Utah,Utah,659392,663559,685806.0,702434.0
2804, Utah,Wasatch,34791,35063,36260.0,36619.0
2805, Utah,Washington,180281,182009,191476.0,197680.0
2806, Utah,Wayne,2490,2508,2567.0,2645.0
2807, Utah,Weber,262213,262973,266588.0,269561.0
2808, Vermont,Addison,37359,37343,37444.0,37578.0
2809, Vermont,Bennington,37344,37300,37424.0,37392.0
2810, Vermont,Caledonia,30235,30183,30423.0,30579.0
2811, Vermont,Chittenden,168324,168386,169271.0,169301.0
2812, Vermont,Essex,5919,5918,5965.0,5994.0
2813, Vermont,Franklin,49949,50040,50433.0,50731.0
2814, Vermont,Grand,7291,7276,7418.0,7489.0
2815, Vermont,Lamoille,25939,25917,26147.0,26090.0
2816, Vermont,Orange,29289,29299,29625.0,29846.0
2817, Vermont,Orleans,27402,27404,27601.0,27666.0
2818, Vermont,Rutland,60570,60477,60720.0,60366.0
2819, Vermont,Washington,59804,59756,60023.0,60048.0
2820, Vermont,Windham,45909,45850,46128.0,45842.0
2821, Vermont,Windsor,57751,57744,58350.0,58142.0
2822, Virginia,Accomack,33417,33388,33364.0,33191.0
2823, Virginia,Albemarle,112396,112502,113742.0,114534.0
2824, Virginia,Alleghany,15219,15186,15024.0,14835.0
2825, Virginia,Amelia,13262,13268,13337.0,13455.0
2826, Virginia,Amherst,31311,31309,31391.0,31589.0
2827, Virginia,Appomattox,16117,16154,16398.0,16748.0
2828, Virginia,Arlington,238644,238799,233574.0,234000.0
2829, Virginia,Augusta,77485,77567,77778.0,78064.0
2830, Virginia,Bath,4205,4186,4087.0,4049.0
2831, Virginia,Bedford,79465,79553,80287.0,80848.0
2832, Virginia,Bland,6274,6257,6179.0,6148.0
2833, Virginia,Botetourt,33593,33637,33977.0,34135.0
2834, Virginia,Brunswick,15850,15824,15979.0,15921.0
2835, Virginia,Buchanan,20348,20249,19861.0,19352.0
2836, Virginia,Buckingham,16830,16826,16940.0,16982.0
2837, Virginia,Campbell,55689,55625,55375.0,55141.0
2838, Virginia,Caroline,30886,30924,31402.0,31957.0
2839, Virginia,Carroll,29154,29142,29071.0,29147.0
2840, Virginia,Charles,6770,6744,6631.0,6605.0
2841, Virginia,Charlotte,11533,11541,11522.0,11475.0
2842, Virginia,Chesterfield,364546,365776,371276.0,378408.0
2843, Virginia,Clarke,14787,14813,14916.0,15266.0
2844, Virginia,Craig,4895,4878,4876.0,4847.0
2845, Virginia,Culpeper,52554,52766,53785.0,54381.0
2846, Virginia,Cumberland,9677,9666,9696.0,9746.0
2847, Virginia,Dickenson,14129,14074,13852.0,13725.0
2848, Virginia,Dinwiddie,27940,27888,27999.0,28161.0
2849, Virginia,Essex,10598,10595,10552.0,10630.0
2850, Virginia,Fairfax,1150305,1148558,1141645.0,1138331.0
2851, Virginia,Fauquier,72956,72990,74022.0,74664.0
2852, Virginia,Floyd,15475,15469,15509.0,15619.0
2853, Virginia,Fluvanna,27247,27285,27797.0,28159.0
2854, Virginia,Franklin,54475,54486,55010.0,55074.0
2855, Virginia,Frederick,91421,91865,94014.0,95051.0
2856, Virginia,Giles,16792,16785,16584.0,16453.0
2857, Virginia,Gloucester,38716,38718,39131.0,39493.0
2858, Virginia,Goochland,24729,24853,25499.0,26109.0
2859, Virginia,Grayson,15335,15278,15330.0,15343.0
2860, Virginia,Greene,20554,20606,21028.0,21107.0
2861, Virginia,Greensville,11389,11382,11412.0,11226.0
2862, Virginia,Halifax,34022,33920,33758.0,33644.0
2863, Virginia,Hanover,109980,110195,111821.0,112938.0
2864, Virginia,Henrico,334389,334344,333867.0,333962.0
2865, Virginia,Henry,50949,50846,50296.0,49906.0
2866, Virginia,Highland,2233,2241,2241.0,2301.0
2867, Virginia,Isle,38610,38702,39393.0,40151.0
2868, Virginia,James,78255,78478,79914.0,81199.0
2869, Virginia,King,6606,6588,6668.0,6718.0
2870, Virginia,King,26722,26822,27522.0,27856.0
2871, Virginia,King,17811,17916,18205.0,18492.0
2872, Virginia,Lancaster,10919,10897,10896.0,10750.0
2873, Virginia,Lee,22173,22107,22061.0,21982.0
2874, Virginia,Loudoun,420955,422669,428435.0,432085.0
2875, Virginia,Louisa,37603,37798,39032.0,40116.0
2876, Virginia,Lunenburg,11937,11947,11997.0,12031.0
2877, Virginia,Madison,13842,13860,13950.0,14000.0
2878, Virginia,Mathews,8535,8520,8545.0,8490.0
2879, Virginia,Mecklenburg,30315,30278,30300.0,30508.0
2880, Virginia,Middlesex,10626,10616,10772.0,10943.0
2881, Virginia,Montgomery,99717,99561,98835.0,98915.0
2882, Virginia,Nelson,14770,14737,14800.0,14652.0
2883, Virginia,New,22942,23119,23979.0,24986.0
2884, Virginia,Northampton,12278,12208,12039.0,11900.0
2885, Virginia,Northumberland,11838,11838,12046.0,12302.0
2886, Virginia,Nottoway,15642,15639,15584.0,15559.0
2887, Virginia,Orange,36184,36391,37189.0,37991.0
2888, Virginia,Page,23708,23687,23801.0,23750.0
2889, Virginia,Patrick,17604,17583,17668.0,17643.0
2890, Virginia,Pittsylvania,60502,60365,60090.0,59952.0
2891, Virginia,Powhatan,30334,30438,31172.0,31489.0
2892, Virginia,Prince,21846,21898,21957.0,21927.0
2893, Virginia,Prince,43010,43045,42998.0,43134.0
2894, Virginia,Prince,482198,482790,485205.0,486943.0
2895, Virginia,Pulaski,33800,33804,33808.0,33706.0
2896, Virginia,Rappahannock,7350,7321,7437.0,7502.0
2897, Virginia,Richmond,8920,8919,9049.0,9080.0
2898, Virginia,Roanoke,96936,96922,96751.0,96914.0
2899, Virginia,Rockbridge,22650,22645,22639.0,22593.0
2900, Virginia,Rockingham,83759,83765,84470.0,85397.0
2901, Virginia,Russell,25786,25756,25577.0,25448.0
2902, Virginia,Scott,21568,21585,21482.0,21476.0
2903, Virginia,Shenandoah,44192,44263,44829.0,44968.0
2904, Virginia,Smyth,29800,29782,29600.0,29449.0
2905, Virginia,Southampton,18001,17952,18037.0,17932.0
2906, Virginia,Spotsylvania,140094,140594,143957.0,146688.0
2907, Virginia,Stafford,156937,157746,161584.0,163380.0
2908, Virginia,Surry,6558,6551,6524.0,6527.0
